Card Name,Set Name,Set Code,Card Number,Rarity,Supertype,PriceCharting URL,PriceCharting Search URL,TCGPlayer URL,Card Image URL,Price Source URL (fill me in)
Great Ball,Shining Legends,sm35,60,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/great-ball,https://www.pricecharting.com/search-products?q=Great%20Ball&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-60,https://images.pokemontcg.io/sm35/60.png,
Hau,Shining Legends,sm35,61,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/hau,https://www.pricecharting.com/search-products?q=Hau&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-61,https://images.pokemontcg.io/sm35/61.png,
Lillie,Shining Legends,sm35,62,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/lillie,https://www.pricecharting.com/search-products?q=Lillie&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-62,https://images.pokemontcg.io/sm35/62.png,
Pokémon Breeder,Shining Legends,sm35,63,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/pokmon-breeder,https://www.pricecharting.com/search-products?q=Pok%C3%A9mon%20Breeder&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-63,https://images.pokemontcg.io/sm35/63.png,
Pokémon Catcher,Shining Legends,sm35,64,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/pokmon-catcher,https://www.pricecharting.com/search-products?q=Pok%C3%A9mon%20Catcher&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-64,https://images.pokemontcg.io/sm35/64.png,
Sophocles,Shining Legends,sm35,65,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/sophocles,https://www.pricecharting.com/search-products?q=Sophocles&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-65,https://images.pokemontcg.io/sm35/65.png,
Super Scoop Up,Shining Legends,sm35,66,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/super-scoop-up,https://www.pricecharting.com/search-products?q=Super%20Scoop%20Up&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-66,https://images.pokemontcg.io/sm35/66.png,
Switch,Shining Legends,sm35,67,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/switch,https://www.pricecharting.com/search-products?q=Switch&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-67,https://images.pokemontcg.io/sm35/67.png,
Ultra Ball,Shining Legends,sm35,68,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/ultra-ball,https://www.pricecharting.com/search-products?q=Ultra%20Ball&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-68,https://images.pokemontcg.io/sm35/68.png,
Ultra Ball,Shining Legends,sm35,68a,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/ultra-ball,https://www.pricecharting.com/search-products?q=Ultra%20Ball&type=prices,,https://images.pokemontcg.io/sm35/68a.png,
Double Colorless Energy,Shining Legends,sm35,69,Uncommon,Energy,https://www.pricecharting.com/game/pokemon/double-colorless-energy,https://www.pricecharting.com/search-products?q=Double%20Colorless%20Energy&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-69,https://images.pokemontcg.io/sm35/69.png,
Warp Energy,Shining Legends,sm35,70,Uncommon,Energy,https://www.pricecharting.com/game/pokemon/warp-energy,https://www.pricecharting.com/search-products?q=Warp%20Energy&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-70,https://images.pokemontcg.io/sm35/70.png,
Entei-GX,Shining Legends,sm35,71,Rare Ultra,Pokémon,https://www.pricecharting.com/game/pokemon/entei-gx,https://www.pricecharting.com/search-products?q=Entei-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-71,https://images.pokemontcg.io/sm35/71.png,
Mewtwo-GX,Shining Legends,sm35,72,Rare Ultra,Pokémon,https://www.pricecharting.com/game/pokemon/mewtwo-gx,https://www.pricecharting.com/search-products?q=Mewtwo-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-72,https://images.pokemontcg.io/sm35/72.png,
Pokémon Breeder,Shining Legends,sm35,73,Rare Ultra,Trainer,https://www.pricecharting.com/game/pokemon/pokmon-breeder,https://www.pricecharting.com/search-products?q=Pok%C3%A9mon%20Breeder&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-73,https://images.pokemontcg.io/sm35/73.png,
Entei-GX,Shining Legends,sm35,74,Rare Rainbow,Pokémon,https://www.pricecharting.com/game/pokemon/entei-gx,https://www.pricecharting.com/search-products?q=Entei-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-74,https://images.pokemontcg.io/sm35/74.png,
Raichu-GX,Shining Legends,sm35,75,Rare Rainbow,Pokémon,https://www.pricecharting.com/game/pokemon/raichu-gx,https://www.pricecharting.com/search-products?q=Raichu-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-75,https://images.pokemontcg.io/sm35/75.png,
Mewtwo-GX,Shining Legends,sm35,76,Rare Rainbow,Pokémon,https://www.pricecharting.com/game/pokemon/mewtwo-gx,https://www.pricecharting.com/search-products?q=Mewtwo-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-76,https://images.pokemontcg.io/sm35/76.png,
Zoroark-GX,Shining Legends,sm35,77,Rare Rainbow,Pokémon,https://www.pricecharting.com/game/pokemon/zoroark-gx,https://www.pricecharting.com/search-products?q=Zoroark-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-77,https://images.pokemontcg.io/sm35/77.png,
Zoroark-GX,Shining Legends,sm35,77a,Rare Ultra,Pokémon,https://www.pricecharting.com/game/pokemon/zoroark-gx,https://www.pricecharting.com/search-products?q=Zoroark-GX&type=prices,,https://images.pokemontcg.io/sm35/77a.png,
Mewtwo-GX,Shining Legends,sm35,78,Rare Secret,Pokémon,https://www.pricecharting.com/game/pokemon/mewtwo-gx,https://www.pricecharting.com/search-products?q=Mewtwo-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm35-78,https://images.pokemontcg.io/sm35/78.png,
Weedle,Crimson Invasion,sm4,1,Common,Pokémon,https://www.pricecharting.com/game/pokemon/weedle,https://www.pricecharting.com/search-products?q=Weedle&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-1,https://images.pokemontcg.io/sm4/1.png,
Kakuna,Crimson Invasion,sm4,2,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/kakuna,https://www.pricecharting.com/search-products?q=Kakuna&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-2,https://images.pokemontcg.io/sm4/2.png,
Beedrill,Crimson Invasion,sm4,3,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/beedrill,https://www.pricecharting.com/search-products?q=Beedrill&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-3,https://images.pokemontcg.io/sm4/3.png,
Exeggcute,Crimson Invasion,sm4,4,Common,Pokémon,https://www.pricecharting.com/game/pokemon/exeggcute,https://www.pricecharting.com/search-products?q=Exeggcute&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-4,https://images.pokemontcg.io/sm4/4.png,
Cacnea,Crimson Invasion,sm4,5,Common,Pokémon,https://www.pricecharting.com/game/pokemon/cacnea,https://www.pricecharting.com/search-products?q=Cacnea&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-5,https://images.pokemontcg.io/sm4/5.png,
Cacturne,Crimson Invasion,sm4,6,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/cacturne,https://www.pricecharting.com/search-products?q=Cacturne&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-6,https://images.pokemontcg.io/sm4/6.png,
Karrablast,Crimson Invasion,sm4,7,Common,Pokémon,https://www.pricecharting.com/game/pokemon/karrablast,https://www.pricecharting.com/search-products?q=Karrablast&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-7,https://images.pokemontcg.io/sm4/7.png,
Shelmet,Crimson Invasion,sm4,8,Common,Pokémon,https://www.pricecharting.com/game/pokemon/shelmet,https://www.pricecharting.com/search-products?q=Shelmet&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-8,https://images.pokemontcg.io/sm4/8.png,
Accelgor,Crimson Invasion,sm4,9,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/accelgor,https://www.pricecharting.com/search-products?q=Accelgor&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-9,https://images.pokemontcg.io/sm4/9.png,
Skiddo,Crimson Invasion,sm4,10,Common,Pokémon,https://www.pricecharting.com/game/pokemon/skiddo,https://www.pricecharting.com/search-products?q=Skiddo&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-10,https://images.pokemontcg.io/sm4/10.png,
Gogoat,Crimson Invasion,sm4,11,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/gogoat,https://www.pricecharting.com/search-products?q=Gogoat&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-11,https://images.pokemontcg.io/sm4/11.png,
Alolan Marowak,Crimson Invasion,sm4,12,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/alolan-marowak,https://www.pricecharting.com/search-products?q=Alolan%20Marowak&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-12,https://images.pokemontcg.io/sm4/12.png,
Numel,Crimson Invasion,sm4,13,Common,Pokémon,https://www.pricecharting.com/game/pokemon/numel,https://www.pricecharting.com/search-products?q=Numel&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-13,https://images.pokemontcg.io/sm4/13.png,
Camerupt,Crimson Invasion,sm4,14,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/camerupt,https://www.pricecharting.com/search-products?q=Camerupt&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-14,https://images.pokemontcg.io/sm4/14.png,
Staryu,Crimson Invasion,sm4,15,Common,Pokémon,https://www.pricecharting.com/game/pokemon/staryu,https://www.pricecharting.com/search-products?q=Staryu&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-15,https://images.pokemontcg.io/sm4/15.png,
Starmie,Crimson Invasion,sm4,16,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/starmie,https://www.pricecharting.com/search-products?q=Starmie&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-16,https://images.pokemontcg.io/sm4/16.png,
Magikarp,Crimson Invasion,sm4,17,Common,Pokémon,https://www.pricecharting.com/game/pokemon/magikarp,https://www.pricecharting.com/search-products?q=Magikarp&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-17,https://images.pokemontcg.io/sm4/17.png,
Gyarados-GX,Crimson Invasion,sm4,18,Rare Holo GX,Pokémon,https://www.pricecharting.com/game/pokemon/gyarados-gx,https://www.pricecharting.com/search-products?q=Gyarados-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-18,https://images.pokemontcg.io/sm4/18.png,
Swinub,Crimson Invasion,sm4,19,Common,Pokémon,https://www.pricecharting.com/game/pokemon/swinub,https://www.pricecharting.com/search-products?q=Swinub&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-19,https://images.pokemontcg.io/sm4/19.png,
Piloswine,Crimson Invasion,sm4,20,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/piloswine,https://www.pricecharting.com/search-products?q=Piloswine&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-20,https://images.pokemontcg.io/sm4/20.png,
Mamoswine,Crimson Invasion,sm4,21,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/mamoswine,https://www.pricecharting.com/search-products?q=Mamoswine&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-21,https://images.pokemontcg.io/sm4/21.png,
Remoraid,Crimson Invasion,sm4,22,Common,Pokémon,https://www.pricecharting.com/game/pokemon/remoraid,https://www.pricecharting.com/search-products?q=Remoraid&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-22,https://images.pokemontcg.io/sm4/22.png,
Octillery,Crimson Invasion,sm4,23,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/octillery,https://www.pricecharting.com/search-products?q=Octillery&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-23,https://images.pokemontcg.io/sm4/23.png,
Corphish,Crimson Invasion,sm4,24,Common,Pokémon,https://www.pricecharting.com/game/pokemon/corphish,https://www.pricecharting.com/search-products?q=Corphish&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-24,https://images.pokemontcg.io/sm4/24.png,
Crawdaunt,Crimson Invasion,sm4,25,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/crawdaunt,https://www.pricecharting.com/search-products?q=Crawdaunt&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-25,https://images.pokemontcg.io/sm4/25.png,
Feebas,Crimson Invasion,sm4,26,Common,Pokémon,https://www.pricecharting.com/game/pokemon/feebas,https://www.pricecharting.com/search-products?q=Feebas&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-26,https://images.pokemontcg.io/sm4/26.png,
Milotic,Crimson Invasion,sm4,27,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/milotic,https://www.pricecharting.com/search-products?q=Milotic&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-27,https://images.pokemontcg.io/sm4/27.png,
Regice,Crimson Invasion,sm4,28,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/regice,https://www.pricecharting.com/search-products?q=Regice&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-28,https://images.pokemontcg.io/sm4/28.png,
Shellos,Crimson Invasion,sm4,29,Common,Pokémon,https://www.pricecharting.com/game/pokemon/shellos,https://www.pricecharting.com/search-products?q=Shellos&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-29,https://images.pokemontcg.io/sm4/29.png,
Pikachu,Crimson Invasion,sm4,30,Common,Pokémon,https://www.pricecharting.com/game/pokemon/pikachu,https://www.pricecharting.com/search-products?q=Pikachu&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-30,https://images.pokemontcg.io/sm4/30.png,
Alolan Raichu,Crimson Invasion,sm4,31,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/alolan-raichu,https://www.pricecharting.com/search-products?q=Alolan%20Raichu&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-31,https://images.pokemontcg.io/sm4/31.png,
Alolan Geodude,Crimson Invasion,sm4,32,Common,Pokémon,https://www.pricecharting.com/game/pokemon/alolan-geodude,https://www.pricecharting.com/search-products?q=Alolan%20Geodude&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-32,https://images.pokemontcg.io/sm4/32.png,
Alolan Graveler,Crimson Invasion,sm4,33,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/alolan-graveler,https://www.pricecharting.com/search-products?q=Alolan%20Graveler&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-33,https://images.pokemontcg.io/sm4/33.png,
Alolan Golem-GX,Crimson Invasion,sm4,34,Rare Holo GX,Pokémon,https://www.pricecharting.com/game/pokemon/alolan-golem-gx,https://www.pricecharting.com/search-products?q=Alolan%20Golem-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-34,https://images.pokemontcg.io/sm4/34.png,
Emolga,Crimson Invasion,sm4,35,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/emolga,https://www.pricecharting.com/search-products?q=Emolga&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-35,https://images.pokemontcg.io/sm4/35.png,
Gastly,Crimson Invasion,sm4,36,Common,Pokémon,https://www.pricecharting.com/game/pokemon/gastly,https://www.pricecharting.com/search-products?q=Gastly&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-36,https://images.pokemontcg.io/sm4/36.png,
Haunter,Crimson Invasion,sm4,37,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/haunter,https://www.pricecharting.com/search-products?q=Haunter&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-37,https://images.pokemontcg.io/sm4/37.png,
Gengar,Crimson Invasion,sm4,38,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/gengar,https://www.pricecharting.com/search-products?q=Gengar&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-38,https://images.pokemontcg.io/sm4/38.png,
Misdreavus,Crimson Invasion,sm4,39,Common,Pokémon,https://www.pricecharting.com/game/pokemon/misdreavus,https://www.pricecharting.com/search-products?q=Misdreavus&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-39,https://images.pokemontcg.io/sm4/39.png,
Mismagius,Crimson Invasion,sm4,40,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/mismagius,https://www.pricecharting.com/search-products?q=Mismagius&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-40,https://images.pokemontcg.io/sm4/40.png,
Spoink,Crimson Invasion,sm4,41,Common,Pokémon,https://www.pricecharting.com/game/pokemon/spoink,https://www.pricecharting.com/search-products?q=Spoink&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-41,https://images.pokemontcg.io/sm4/41.png,
Grumpig,Crimson Invasion,sm4,42,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/grumpig,https://www.pricecharting.com/search-products?q=Grumpig&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-42,https://images.pokemontcg.io/sm4/42.png,
Chimecho,Crimson Invasion,sm4,43,Common,Pokémon,https://www.pricecharting.com/game/pokemon/chimecho,https://www.pricecharting.com/search-products?q=Chimecho&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-43,https://images.pokemontcg.io/sm4/43.png,
Pumpkaboo,Crimson Invasion,sm4,44,Common,Pokémon,https://www.pricecharting.com/game/pokemon/pumpkaboo,https://www.pricecharting.com/search-products?q=Pumpkaboo&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-44,https://images.pokemontcg.io/sm4/44.png,
Gourgeist,Crimson Invasion,sm4,45,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/gourgeist,https://www.pricecharting.com/search-products?q=Gourgeist&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-45,https://images.pokemontcg.io/sm4/45.png,
Salandit,Crimson Invasion,sm4,46,Common,Pokémon,https://www.pricecharting.com/game/pokemon/salandit,https://www.pricecharting.com/search-products?q=Salandit&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-46,https://images.pokemontcg.io/sm4/46.png,
Salazzle,Crimson Invasion,sm4,47,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/salazzle,https://www.pricecharting.com/search-products?q=Salazzle&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-47,https://images.pokemontcg.io/sm4/47.png,
Oranguru,Crimson Invasion,sm4,48,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/oranguru,https://www.pricecharting.com/search-products?q=Oranguru&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-48,https://images.pokemontcg.io/sm4/48.png,
Nihilego-GX,Crimson Invasion,sm4,49,Rare Holo GX,Pokémon,https://www.pricecharting.com/game/pokemon/nihilego-gx,https://www.pricecharting.com/search-products?q=Nihilego-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-49,https://images.pokemontcg.io/sm4/49.png,
Mankey,Crimson Invasion,sm4,50,Common,Pokémon,https://www.pricecharting.com/game/pokemon/mankey,https://www.pricecharting.com/search-products?q=Mankey&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-50,https://images.pokemontcg.io/sm4/50.png,
Primeape,Crimson Invasion,sm4,51,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/primeape,https://www.pricecharting.com/search-products?q=Primeape&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-51,https://images.pokemontcg.io/sm4/51.png,
Cubone,Crimson Invasion,sm4,52,Common,Pokémon,https://www.pricecharting.com/game/pokemon/cubone,https://www.pricecharting.com/search-products?q=Cubone&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-52,https://images.pokemontcg.io/sm4/52.png,
Regirock,Crimson Invasion,sm4,53,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/regirock,https://www.pricecharting.com/search-products?q=Regirock&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-53,https://images.pokemontcg.io/sm4/53.png,
Gastrodon,Crimson Invasion,sm4,54,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/gastrodon,https://www.pricecharting.com/search-products?q=Gastrodon&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-54,https://images.pokemontcg.io/sm4/54.png,
Stufful,Crimson Invasion,sm4,55,Common,Pokémon,https://www.pricecharting.com/game/pokemon/stufful,https://www.pricecharting.com/search-products?q=Stufful&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-55,https://images.pokemontcg.io/sm4/55.png,
Bewear,Crimson Invasion,sm4,56,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/bewear,https://www.pricecharting.com/search-products?q=Bewear&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-56,https://images.pokemontcg.io/sm4/56.png,
Buzzwole-GX,Crimson Invasion,sm4,57,Rare Holo GX,Pokémon,https://www.pricecharting.com/game/pokemon/buzzwole-gx,https://www.pricecharting.com/search-products?q=Buzzwole-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-57,https://images.pokemontcg.io/sm4/57.png,
Houndour,Crimson Invasion,sm4,58,Common,Pokémon,https://www.pricecharting.com/game/pokemon/houndour,https://www.pricecharting.com/search-products?q=Houndour&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-58,https://images.pokemontcg.io/sm4/58.png,
Houndoom,Crimson Invasion,sm4,59,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/houndoom,https://www.pricecharting.com/search-products?q=Houndoom&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-59,https://images.pokemontcg.io/sm4/59.png,
Deino,Crimson Invasion,sm4,60,Common,Pokémon,https://www.pricecharting.com/game/pokemon/deino,https://www.pricecharting.com/search-products?q=Deino&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-60,https://images.pokemontcg.io/sm4/60.png,
Zweilous,Crimson Invasion,sm4,61,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/zweilous,https://www.pricecharting.com/search-products?q=Zweilous&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-61,https://images.pokemontcg.io/sm4/61.png,
Hydreigon,Crimson Invasion,sm4,62,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/hydreigon,https://www.pricecharting.com/search-products?q=Hydreigon&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-62,https://images.pokemontcg.io/sm4/62.png,
Guzzlord-GX,Crimson Invasion,sm4,63,Rare Holo GX,Pokémon,https://www.pricecharting.com/game/pokemon/guzzlord-gx,https://www.pricecharting.com/search-products?q=Guzzlord-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-63,https://images.pokemontcg.io/sm4/63.png,
Guzzlord-GX,Crimson Invasion,sm4,63a,Rare Holo GX,Pokémon,https://www.pricecharting.com/game/pokemon/guzzlord-gx,https://www.pricecharting.com/search-products?q=Guzzlord-GX&type=prices,,https://images.pokemontcg.io/sm4/63a.png,
Mawile,Crimson Invasion,sm4,64,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/mawile,https://www.pricecharting.com/search-products?q=Mawile&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-64,https://images.pokemontcg.io/sm4/64.png,
Aron,Crimson Invasion,sm4,65,Common,Pokémon,https://www.pricecharting.com/game/pokemon/aron,https://www.pricecharting.com/search-products?q=Aron&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-65,https://images.pokemontcg.io/sm4/65.png,
Lairon,Crimson Invasion,sm4,66,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/lairon,https://www.pricecharting.com/search-products?q=Lairon&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-66,https://images.pokemontcg.io/sm4/66.png,
Aggron,Crimson Invasion,sm4,67,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/aggron,https://www.pricecharting.com/search-products?q=Aggron&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-67,https://images.pokemontcg.io/sm4/67.png,
Registeel,Crimson Invasion,sm4,68,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/registeel,https://www.pricecharting.com/search-products?q=Registeel&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-68,https://images.pokemontcg.io/sm4/68.png,
Escavalier,Crimson Invasion,sm4,69,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/escavalier,https://www.pricecharting.com/search-products?q=Escavalier&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-69,https://images.pokemontcg.io/sm4/69.png,
Kartana-GX,Crimson Invasion,sm4,70,Rare Holo GX,Pokémon,https://www.pricecharting.com/game/pokemon/kartana-gx,https://www.pricecharting.com/search-products?q=Kartana-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-70,https://images.pokemontcg.io/sm4/70.png,
Jigglypuff,Crimson Invasion,sm4,71,Common,Pokémon,https://www.pricecharting.com/game/pokemon/jigglypuff,https://www.pricecharting.com/search-products?q=Jigglypuff&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-71,https://images.pokemontcg.io/sm4/71.png,
Wigglytuff,Crimson Invasion,sm4,72,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/wigglytuff,https://www.pricecharting.com/search-products?q=Wigglytuff&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-72,https://images.pokemontcg.io/sm4/72.png,
Xerneas,Crimson Invasion,sm4,73,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/xerneas,https://www.pricecharting.com/search-products?q=Xerneas&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-73,https://images.pokemontcg.io/sm4/73.png,
Alolan Exeggutor-GX,Crimson Invasion,sm4,74,Rare Holo GX,Pokémon,https://www.pricecharting.com/game/pokemon/alolan-exeggutor-gx,https://www.pricecharting.com/search-products?q=Alolan%20Exeggutor-GX&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-74,https://images.pokemontcg.io/sm4/74.png,
Jangmo-o,Crimson Invasion,sm4,75,Common,Pokémon,https://www.pricecharting.com/game/pokemon/jangmo-o,https://www.pricecharting.com/search-products?q=Jangmo-o&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-75,https://images.pokemontcg.io/sm4/75.png,
Hakamo-o,Crimson Invasion,sm4,76,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/hakamo-o,https://www.pricecharting.com/search-products?q=Hakamo-o&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-76,https://images.pokemontcg.io/sm4/76.png,
Kommo-o,Crimson Invasion,sm4,77,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/kommo-o,https://www.pricecharting.com/search-products?q=Kommo-o&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-77,https://images.pokemontcg.io/sm4/77.png,
Miltank,Crimson Invasion,sm4,78,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/miltank,https://www.pricecharting.com/search-products?q=Miltank&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-78,https://images.pokemontcg.io/sm4/78.png,
Swablu,Crimson Invasion,sm4,79,Common,Pokémon,https://www.pricecharting.com/game/pokemon/swablu,https://www.pricecharting.com/search-products?q=Swablu&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-79,https://images.pokemontcg.io/sm4/79.png,
Altaria,Crimson Invasion,sm4,80,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/altaria,https://www.pricecharting.com/search-products?q=Altaria&type=prices,https://prices.pokemontcg.io/tcgplayer/sm4-80,https://images.pokemontcg.io/sm4/80.png,
